Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Market,Category,Sales,Quantity,Profit,Shipping Cost,Order Priority,Elapsed Time,Day,Date,Month,Year
MX-2011-107748,2011-11-07,Second Class,TC-21145,Theresa Coyne,Corporate,Mexico,LATAM,Office Supplies,35.08,1,12.62,3.43,Medium,5,Monday,7,November,2011
CA-2011-146990,2011-11-07,First Class,BP-11095,Bart Pistole,Corporate,United States,US,Office Supplies,36.1,7,16.72,1.57,Medium,1,Monday,7,November,2011
ID-2011-58824,2011-11-07,Standard Class,NG-18430,Nathan Gelder,Consumer,Indonesia,APAC,Technology,22.37,1,-13.96,1.08,Medium,6,Monday,7,November,2011
AG-2011-450,2011-11-07,Standard Class,BC-11125,Becky Castell,Home Office,Algeria,Africa,Office Supplies,10.92,1,4.14,1.05,Medium,4,Monday,7,November,2011
IN-2011-43375,2011-12-07,Standard Class,SC-20050,Sample Company A,Home Office,Australia,APAC,"Office Supplies, Technology",2918.3,7,525.98,307.48,High,4,Wednesday,7,December,2011
US-2011-151967,2011-12-07,Second Class,MD-17860,Michael Dominguez,Corporate,Panama,LATAM,"Furniture, Office Supplies",744.2,8,-170.24,126.8,High,3,Wednesday,7,December,2011
CA-2011-154592,2011-12-07,First Class,EH-14005,Erica Hernandez,Home Office,United States,US,Office Supplies,164.88,3,80.79,61.23,Critical,1,Wednesday,7,December,2011
PL-2011-9920,2011-12-07,First Class,JD-15790,John Dryer,Consumer,Poland,EMEA,Office Supplies,299.94,4,57.24,53.81,High,1,Wednesday,7,December,2011
IN-2011-25889,2011-12-07,Standard Class,BP-11185,Ben Peterman,Corporate,Australia,APAC,"Furniture, Technology",3265.35,16,1154.13,78.57,Medium,4,Wednesday,7,December,2011
IN-2011-61960,2011-12-07,Standard Class,PO-18865,Patrick O'Donnell,Consumer,Bangladesh,APAC,Furniture,595.92,4,71.4,45.37,Low,6,Wednesday,7,December,2011
ID-2011-30747,2011-12-07,Standard Class,SA-20830,Sue Ann Reed,Consumer,South Korea,APAC,"Furniture, Office Supplies",337.52,5,-790.27,39.35,High,4,Wednesday,7,December,2011
IN-2011-34751,2011-12-07,Standard Class,JP-16135,Julie Prescott,Home Office,China,APAC,Furniture,370.53,3,103.68,30.59,Medium,4,Wednesday,7,December,2011
CA-2011-101392,2011-12-07,Standard Class,AS-10630,Ann Steele,Home Office,United States,US,Office Supplies,269.36,7,70.03,23.68,Medium,6,Wednesday,7,December,2011
MD-2011-4910,2011-12-07,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,Moldova,EMEA,Technology,241.8,2,62.82,21.8,Medium,6,Wednesday,7,December,2011
MX-2011-118549,2011-12-07,Standard Class,BF-10975,Barbara Fisher,Corporate,Brazil,LATAM,Technology,271.92,6,21.72,15.45,Medium,5,Wednesday,7,December,2011
ES-2011-1962134,2011-12-07,Standard Class,PG-18820,Patrick Gardner,Consumer,Germany,EU,Furniture,155.7,3,34.2,9.87,Medium,7,Wednesday,7,December,2011
IN-2011-14528,2011-12-07,Standard Class,TM-21490,Tony Molinari,Consumer,China,APAC,Office Supplies,87.3,5,2.55,6.98,Medium,4,Wednesday,7,December,2011
ES-2011-3870093,2011-12-07,Second Class,KM-16660,Khloe Miller,Consumer,Germany,EU,Office Supplies,105.57,5,28.02,4.64,Medium,4,Wednesday,7,December,2011
CA-2011-159681,2011-12-07,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,US,Office Supplies,105.52,4,48.54,4.03,Medium,6,Wednesday,7,December,2011
IN-2011-38307,2011-12-07,Standard Class,SE-20110,Sanjit Engle,Consumer,India,APAC,Office Supplies,15.9,2,2.82,2.34,High,4,Wednesday,7,December,2011
MX-2011-131933,2011-12-07,Second Class,TG-21640,Trudy Glocke,Consumer,Chile,LATAM,Office Supplies,71.22,11,12.28,3.66,Medium,4,Wednesday,7,December,2011
MX-2011-128916,2011-12-07,Standard Class,BD-11635,Brian Derr,Consumer,Mexico,LATAM,Furniture,168.51,4,8.35,2.08,Medium,5,Wednesday,7,December,2011
RW-2011-6640,2011-12-07,Standard Class,AG-10390,Allen Goldenen,Consumer,Rwanda,Africa,Office Supplies,48.48,1,6.3,1.0,Medium,5,Wednesday,7,December,2011
CA-2011-138737,2011-12-07,First Class,FP-14320,Frank Preis,Consumer,United States,US,Office Supplies,8.64,3,2.42,0.71,Medium,3,Wednesday,7,December,2011
AO-2011-1670,2011-01-08,Standard Class,HZ-14950,Henia Zydlo,Consumer,Angola,Africa,Furniture,2478.6,6,49.5,349.87,High,5,Saturday,8,January,2011
IN-2011-19330,2011-01-08,Second Class,NF-18595,Nicole Fjeld,Home Office,China,APAC,Technology,2173.5,7,260.82,275.52,Medium,4,Saturday,8,January,2011
IT-2011-4546695,2011-01-08,Standard Class,DP-13000,Darren Powers,Consumer,France,EU,"Furniture, Office Supplies",1102.7,11,-1067.29,69.55,Medium,6,Saturday,8,January,2011
MX-2011-121202,2011-01-08,Second Class,CM-12385,Christopher Martinez,Consumer,Guatemala,LATAM,Office Supplies,446.6,10,202.82,39.33,Medium,5,Saturday,8,January,2011
CA-2011-105417,2011-01-08,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,US,"Furniture, Office Supplies",87.16,10,-71.96,7.32,Medium,5,Saturday,8,January,2011
NI-2011-4770,2011-01-08,Second Class,JE-15715,Joe Elijah,Consumer,Nigeria,Africa,Office Supplies,4.7,2,-4.54,0.82,High,3,Saturday,8,January,2011
US-2011-169390,2011-02-08,Second Class,CS-12250,Chris Selesnick,Corporate,United States,US,Office Supplies,64.96,4,9.74,19.07,Critical,3,Tuesday,8,February,2011
ES-2011-50458441,2011-02-08,Standard Class,EB-13750,Edward Becker,Corporate,France,EU,Office Supplies,159.75,5,59.1,14.79,Medium,4,Tuesday,8,February,2011
CA-2011-107755,2011-02-08,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,US,Technology,115.36,7,49.6,12.6,Medium,5,Tuesday,8,February,2011
ES-2011-2608306,2011-02-08,Standard Class,SW-10455,Shaun Weien,Consumer,Italy,EU,Office Supplies,109.62,6,21.78,5.55,Medium,5,Tuesday,8,February,2011
EG-2011-3900,2011-02-08,Standard Class,KW-16570,Kelly Williams,Consumer,Egypt,Africa,"Furniture, Office Supplies",380.52,3,135.48,4.48,Medium,5,Tuesday,8,February,2011
MX-2011-119977,2011-02-08,Standard Class,KW-16570,Kelly Williams,Consumer,Chile,LATAM,Office Supplies,50.26,7,20.02,2.6,Medium,6,Tuesday,8,February,2011
IN-2011-36494,2011-02-08,Standard Class,BP-11095,Bart Pistole,Corporate,China,APAC,"Furniture, Office Supplies",97.05,4,23.79,2.79,Medium,5,Tuesday,8,February,2011
IZ-2011-9890,2011-02-08,Standard Class,JB-16045,Julia Barnett,Home Office,Iraq,EMEA,Office Supplies,30.3,2,4.2,1.37,Medium,6,Tuesday,8,February,2011
MX-2011-152681,2011-03-08,Standard Class,GT-14710,Greg Tran,Consumer,El Salvador,LATAM,"Furniture, Office Supplies",3474.02,20,1597.74,194.57,Medium,5,Tuesday,8,March,2011
IN-2011-33855,2011-03-08,Second Class,JR-15670,Jim Radford,Consumer,Australia,APAC,Technology,1445.13,19,184.46,172.48,Medium,4,Tuesday,8,March,2011
IN-2011-30306,2011-03-08,Standard Class,SC-20680,Steve Carroll,Home Office,Cambodia,APAC,"Furniture, Office Supplies, Technology",2393.67,17,627.81,122.16,Medium,5,Tuesday,8,March,2011
IN-2011-67028,2011-03-08,Standard Class,DK-13150,David Kendrick,Corporate,Philippines,APAC,Technology,1497.32,11,30.73,61.32,Medium,4,Tuesday,8,March,2011
NI-2011-4070,2011-03-08,Standard Class,GR-14560,Georgia Rosenberg,Corporate,Nigeria,Africa,"Office Supplies, Technology",494.33,7,-724.19,42.38,Medium,6,Tuesday,8,March,2011
MX-2011-145135,2011-03-08,Same Day,CR-12625,Corey Roper,Home Office,Panama,LATAM,Technology,143.52,3,9.12,16.2,High,0,Tuesday,8,March,2011
ES-2011-2535754,2011-03-08,Standard Class,LW-17215,Luke Weiss,Consumer,Germany,EU,Office Supplies,117.18,7,15.12,9.69,Medium,5,Tuesday,8,March,2011
GG-2011-3530,2011-03-08,Standard Class,JF-15490,Jeremy Farry,Consumer,Georgia,EMEA,"Furniture, Office Supplies",117.33,5,38.46,9.49,Medium,6,Tuesday,8,March,2011
PL-2011-7070,2011-03-08,Second Class,JK-15730,Joe Kamberova,Consumer,Poland,EMEA,Technology,40.92,1,6.12,7.1,High,5,Tuesday,8,March,2011
CA-2011-8990,2011-03-08,Standard Class,DK-13375,Dennis Kane,Consumer,Canada,Canada,Office Supplies,59.82,2,23.88,5.0,Medium,4,Tuesday,8,March,2011
US-2011-166002,2011-03-08,First Class,MS-17710,Maurice Satty,Consumer,Argentina,LATAM,Office Supplies,16.24,3,-0.86,4.07,High,3,Tuesday,8,March,2011
ID-2011-14094,2011-03-08,Second Class,KM-16225,Kalyca Meade,Corporate,Indonesia,APAC,Office Supplies,71.93,4,-63.79,3.05,Medium,2,Tuesday,8,March,2011
IN-2011-52209,2011-04-08,Standard Class,VS-21820,Vivek Sundaresam,Consumer,Australia,APAC,"Office Supplies, Technology",3903.02,15,648.8,421.6,High,5,Friday,8,April,2011
GV-2011-9440,2011-04-08,First Class,BE-11410,Bobby Elias,Consumer,Guinea,Africa,Office Supplies,526.08,1,263.04,95.85,Critical,3,Friday,8,April,2011
US-2011-118997,2011-04-08,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,US,Furniture,1215.92,8,316.14,66.58,Medium,4,Friday,8,April,2011
CA-2011-150581,2011-04-08,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,US,"Furniture, Technology",499.55,5,142.48,25.71,Medium,4,Friday,8,April,2011
CA-2011-121769,2011-04-08,Standard Class,JS-15880,John Stevenson,Consumer,United States,US,Furniture,172.11,1,-94.66,17.12,Medium,4,Friday,8,April,2011
ES-2011-49932451,2011-04-08,Standard Class,AH-10195,Alan Haines,Corporate,Italy,EU,"Furniture, Office Supplies",171.6,8,57.12,12.57,Medium,4,Friday,8,April,2011
NI-2011-3090,2011-04-08,Second Class,JH-15910,Jonathan Howell,Consumer,Nigeria,Africa,Technology,240.98,7,-359.77,11.99,Medium,2,Friday,8,April,2011
US-2011-163797,2011-04-08,Standard Class,PC-19000,Pauline Chand,Home Office,United States,US,Office Supplies,49.79,8,-11.83,8.46,High,5,Friday,8,April,2011
CA-2011-100363,2011-04-08,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,US,Office Supplies,21.38,5,7.72,1.71,Medium,7,Friday,8,April,2011
CA-2011-116666,2011-05-08,First Class,KT-16480,Kean Thornton,Consumer,United States,US,Technology,1799.97,5,240.0,276.7,Medium,2,Sunday,8,May,2011
ID-2011-23586,2011-05-08,Second Class,MC-18100,Mick Crebagga,Consumer,Australia,APAC,Furniture,533.8,3,-144.89,36.21,High,2,Sunday,8,May,2011
US-2011-137309,2011-05-08,Standard Class,CS-12460,Chuck Sachs,Consumer,Honduras,LATAM,Technology,167.72,3,-111.82,6.25,Medium,4,Sunday,8,May,2011
IN-2011-31594,2011-06-08,Standard Class,SW-20350,Sean Wendt,Home Office,Indonesia,APAC,Technology,2166.9,4,391.5,232.49,Medium,5,Wednesday,8,June,2011
ES-2011-2399281,2011-06-08,First Class,AH-10585,Angele Hood,Consumer,Belgium,EU,"Office Supplies, Technology",1109.16,14,359.88,183.02,Critical,3,Wednesday,8,June,2011
AJ-2011-4420,2011-06-08,Same Day,TC-20980,Tamara Chand,Corporate,Azerbaijan,EMEA,"Furniture, Office Supplies, Technology",591.27,5,80.37,182.06,Critical,0,Wednesday,8,June,2011
CA-2011-108147,2011-06-08,Standard Class,RD-19480,Rick Duston,Consumer,United States,US,Office Supplies,1745.36,8,109.52,91.44,Medium,5,Wednesday,8,June,2011
ES-2011-3540276,2011-06-08,Standard Class,AR-10405,Allen Rosenblatt,Corporate,Germany,EU,"Furniture, Office Supplies, Technology",1352.39,17,65.48,100.27,Medium,4,Wednesday,8,June,2011
US-2011-141257,2011-06-08,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,US,Furniture,585.55,3,73.19,45.52,Medium,6,Wednesday,8,June,2011
MX-2011-142776,2011-06-08,First Class,CS-12490,Cindy Schnelling,Corporate,Panama,LATAM,"Office Supplies, Technology",323.82,13,3.64,48.4,High,3,Wednesday,8,June,2011
ES-2011-4077297,2011-06-08,Standard Class,FO-14305,Frank Olsen,Consumer,Spain,EU,"Furniture, Technology",541.92,5,108.12,38.81,Medium,5,Wednesday,8,June,2011
US-2011-109162,2011-06-08,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,US,Furniture,170.35,3,10.65,13.11,Medium,4,Wednesday,8,June,2011
ES-2011-3953366,2011-06-08,Standard Class,AC-10660,Anna Chung,Consumer,United Kingdom,EU,Office Supplies,78.75,5,35.4,12.46,High,4,Wednesday,8,June,2011
PL-2011-7890,2011-06-08,Standard Class,BP-11155,Becky Pak,Consumer,Poland,EMEA,Office Supplies,301.26,6,12.84,17.51,Medium,6,Wednesday,8,June,2011
TU-2011-9730,2011-06-08,Standard Class,BV-11245,Benjamin Venier,Corporate,Turkey,EMEA,"Office Supplies, Technology",147.91,5,-124.22,10.78,Medium,4,Wednesday,8,June,2011
MX-2011-105298,2011-06-08,Standard Class,EM-13810,Eleni McCrary,Corporate,Dominican Republic,LATAM,"Office Supplies, Technology",197.38,5,37.68,8.65,Medium,4,Wednesday,8,June,2011
MX-2011-118633,2011-06-08,Standard Class,TW-21025,Tamara Willingham,Home Office,Cuba,LATAM,Office Supplies,21.08,1,3.16,2.6,Medium,4,Wednesday,8,June,2011
US-2011-123078,2011-06-08,Standard Class,EM-13810,Eleni McCrary,Corporate,Brazil,LATAM,"Office Supplies, Technology",98.69,5,-61.01,1.92,Medium,4,Wednesday,8,June,2011
RS-2011-2580,2011-06-08,Standard Class,LR-17035,Lisa Ryan,Corporate,Russia,EMEA,Office Supplies,11.94,1,5.01,1.53,High,5,Wednesday,8,June,2011
ES-2011-35241491,2011-06-08,Standard Class,GH-14425,Gary Hwang,Consumer,France,EU,Office Supplies,24.12,2,6.72,1.41,Medium,6,Wednesday,8,June,2011
ID-2011-74574,2011-06-08,Standard Class,SM-20320,Sean Miller,Home Office,Thailand,APAC,Office Supplies,38.96,5,-12.5,0.84,High,4,Wednesday,8,June,2011
TU-2011-8870,2011-06-08,First Class,AA-10315,Alex Avila,Consumer,Turkey,EMEA,Office Supplies,4.5,1,-5.85,0.71,High,3,Wednesday,8,June,2011
CM-2011-8550,2011-06-08,Standard Class,EJ-14155,Eva Jacobs,Consumer,Cameroon,Africa,Office Supplies,9.69,1,4.14,0.71,Medium,6,Wednesday,8,June,2011
NI-2011-9820,2011-06-08,Standard Class,BG-11695,Brooke Gillingham,Corporate,Nigeria,Africa,Furniture,5.72,1,-6.32,0.32,Medium,4,Wednesday,8,June,2011
ID-2011-18056,2011-07-08,Standard Class,EH-14125,Eugene Hildebrand,Home Office,Philippines,APAC,Technology,1630.12,7,-282.56,147.98,Medium,5,Friday,8,July,2011
CA-2011-100090,2011-07-08,Standard Class,EB-13705,Ed Braxton,Corporate,United States,US,"Furniture, Office Supplies",699.19,9,-19.09,45.05,Medium,4,Friday,8,July,2011
IN-2011-13632,2011-07-08,Standard Class,RC-19825,Roy Collins,Consumer,Malaysia,APAC,Furniture,213.84,2,27.78,20.69,Medium,5,Friday,8,July,2011
ES-2011-3616229,2011-07-08,Second Class,JG-15310,Jason Gross,Corporate,France,EU,Office Supplies,249.0,5,29.85,16.91,Medium,4,Friday,8,July,2011
ES-2011-4514717,2011-07-08,Standard Class,RS-19420,Ricardo Sperren,Corporate,Germany,EU,"Office Supplies, Technology",478.28,17,173.93,37.15,Medium,6,Friday,8,July,2011
CA-2011-150301,2011-07-08,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,US,Furniture,63.88,1,10.65,13.38,High,2,Friday,8,July,2011
IN-2011-18098,2011-07-08,Standard Class,CM-11830,Cari MacIntyre,Corporate,Australia,APAC,Office Supplies,50.95,3,20.89,8.12,High,5,Friday,8,July,2011
IN-2011-34478,2011-08-08,Same Day,BF-10975,Barbara Fisher,Corporate,China,APAC,"Furniture, Office Supplies, Technology",1783.2,18,640.26,286.39,Medium,0,Monday,8,August,2011
CA-2011-131450,2011-08-08,Standard Class,LR-16915,Lena Radford,Consumer,United States,US,"Furniture, Office Supplies, Technology",2049.82,18,604.57,155.27,Medium,7,Monday,8,August,2011
MX-2011-159135,2011-08-08,Standard Class,LD-16855,Lela Donovan,Corporate,El Salvador,LATAM,"Office Supplies, Technology",971.32,17,264.8,58.06,Medium,4,Monday,8,August,2011
CA-2011-124478,2011-08-08,Standard Class,MA-17560,Matt Abelman,Home Office,United States,US,"Furniture, Office Supplies, Technology",1109.73,15,436.1,125.4,High,4,Monday,8,August,2011
CA-2011-154669,2011-08-08,Second Class,TM-21010,Tamara Manning,Consumer,United States,US,Office Supplies,423.28,11,110.05,44.72,Medium,3,Monday,8,August,2011
IN-2011-51586,2011-08-08,Standard Class,KM-16660,Khloe Miller,Consumer,China,APAC,"Furniture, Office Supplies",508.65,9,81.96,52.81,Medium,4,Monday,8,August,2011
ES-2011-1591803,2011-08-08,Second Class,JF-15295,Jason Fortune-,Consumer,France,EU,Technology,248.78,6,70.22,23.4,Medium,4,Monday,8,August,2011
CA-2011-156790,2011-08-08,Second Class,VG-21790,Vivek Gonzalez,Consumer,United States,US,Furniture,155.46,4,-7.77,18.41,Medium,2,Monday,8,August,2011
IZ-2011-5480,2011-08-08,Second Class,CV-12295,Christina VanderZanden,Consumer,Iraq,EMEA,"Furniture, Office Supplies",307.92,4,90.06,18.32,Medium,5,Monday,8,August,2011
UP-2011-6100,2011-08-08,Standard Class,CM-12655,Corinna Mitchell,Home Office,Ukraine,EMEA,Office Supplies,96.9,2,0.0,9.97,High,5,Monday,8,August,2011
CA-2011-151708,2011-08-08,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,US,"Furniture, Technology",217.36,7,-13.83,14.35,Medium,6,Monday,8,August,2011
ES-2011-53752151,2011-08-08,First Class,AC-10450,Amy Cox,Consumer,France,EU,Office Supplies,54.18,6,27.0,7.51,High,1,Monday,8,August,2011
IN-2011-39203,2011-08-08,Second Class,GM-14440,Gary McGarr,Consumer,China,APAC,Office Supplies,27.96,4,3.24,2.35,High,4,Monday,8,August,2011
ES-2011-4154564,2011-08-08,Standard Class,VP-21730,Victor Preis,Home Office,France,EU,Office Supplies,37.08,3,16.65,1.79,Medium,6,Monday,8,August,2011
IR-2011-5080,2011-08-08,Standard Class,NB-18655,Nona Balk,Corporate,Iran,EMEA,"Furniture, Office Supplies",86.82,3,22.56,2.57,Medium,5,Monday,8,August,2011
ES-2011-20756101,2011-08-08,Standard Class,SG-20605,Speros Goranitis,Consumer,Germany,EU,Office Supplies,8.76,1,4.02,0.77,Medium,5,Monday,8,August,2011
CM-2011-6610,2011-08-08,Standard Class,YC-21895,Yoseph Carroll,Corporate,Cameroon,Africa,Office Supplies,11.85,1,1.65,0.62,Medium,4,Monday,8,August,2011
CA-2011-139892,2011-09-08,Standard Class,BM-11140,Becky Martin,Consumer,United States,US,"Furniture, Office Supplies, Technology",10539.9,37,-1878.79,460.47,Medium,4,Thursday,8,September,2011
ZA-2011-8980,2011-09-08,Second Class,DB-13360,Dennis Bolton,Home Office,Zambia,Africa,"Furniture, Office Supplies",2881.08,8,934.32,499.88,Critical,2,Thursday,8,September,2011
TU-2011-6390,2011-09-08,Second Class,CV-12805,Cynthia Voltz,Corporate,Turkey,EMEA,Furniture,1142.64,6,-571.32,239.71,Critical,2,Thursday,8,September,2011
ES-2011-35241492,2011-09-08,Second Class,AR-10510,Andrew Roberts,Consumer,France,EU,Furniture,1121.69,9,124.58,202.32,High,5,Thursday,8,September,2011
IN-2011-27968,2011-09-08,Standard Class,Dl-13600,Dorris liebe,Corporate,Thailand,APAC,"Office Supplies, Technology",4820.75,33,518.72,335.95,Medium,4,Thursday,8,September,2011
IN-2011-28836,2011-09-08,Standard Class,JK-16090,Juliana Krohn,Consumer,Australia,APAC,Furniture,1111.72,3,135.85,150.4,High,5,Thursday,8,September,2011
ES-2011-2187197,2011-09-08,Same Day,DP-13165,David Philippe,Consumer,France,EU,Office Supplies,1764.34,8,196.78,135.39,Medium,0,Thursday,8,September,2011
CA-2011-107818,2011-09-08,Standard Class,MC-17275,Marc Crier,Consumer,United States,US,"Furniture, Office Supplies",1771.52,21,235.23,228.77,Low,6,Thursday,8,September,2011
ES-2011-3248922,2011-09-08,Second Class,ER-13855,Elpida Rittenbach,Corporate,Spain,EU,Office Supplies,6974.41,21,2552.53,128.06,Critical,3,Thursday,8,September,2011
US-2011-126256,2011-09-08,Standard Class,MS-17530,MaryBeth Skach,Consumer,Dominican Republic,LATAM,"Furniture, Office Supplies, Technology",716.52,13,173.58,65.26,Medium,5,Thursday,8,September,2011
CA-2011-146283,2011-09-08,Standard Class,KT-16465,Kean Takahito,Consumer,United States,US,"Furniture, Office Supplies",1166.71,13,53.92,62.03,Medium,7,Thursday,8,September,2011
CA-2011-128839,2011-09-08,Standard Class,TT-21070,Ted Trevino,Consumer,United States,US,"Office Supplies, Technology",254.97,12,111.89,38.4,High,5,Thursday,8,September,2011
IN-2011-69443,2011-09-08,Standard Class,MF-18250,Monica Federle,Corporate,Myanmar (Burma),APAC,"Furniture, Office Supplies",943.41,19,-28.32,42.79,Medium,4,Thursday,8,September,2011
ES-2011-2619050,2011-09-08,First Class,JH-15910,Jonathan Howell,Consumer,Germany,EU,Office Supplies,270.3,11,79.95,27.29,High,1,Thursday,8,September,2011
MX-2011-122210,2011-09-08,Second Class,MM-18280,Muhammed MacIntyre,Corporate,Guatemala,LATAM,Office Supplies,143.16,8,9.06,27.78,High,5,Thursday,8,September,2011
CA-2011-163293,2011-09-08,First Class,KC-16255,Karen Carlisle,Corporate,United States,US,Technology,116.85,7,43.06,14.56,Medium,3,Thursday,8,September,2011
ES-2011-49932453,2011-09-08,Standard Class,RC-19960,Ryan Crowe,Consumer,United Kingdom,EU,Technology,188.78,2,65.0,12.9,Medium,4,Thursday,8,September,2011
US-2011-132367,2011-09-08,Standard Class,SV-20815,Stuart Van,Corporate,Argentina,LATAM,Technology,64.82,2,-16.22,10.39,High,4,Thursday,8,September,2011
CA-2011-146815,2011-09-08,Standard Class,PP-18955,Paul Prost,Home Office,United States,US,"Furniture, Office Supplies",176.28,4,15.13,8.56,Medium,5,Thursday,8,September,2011
NI-2011-4700,2011-09-08,Second Class,PO-18865,Patrick O'Donnell,Consumer,Nigeria,Africa,Office Supplies,117.01,10,-231.92,9.38,High,2,Thursday,8,September,2011
NI-2011-1020,2011-09-08,Second Class,LD-17005,Lisa DeCherney,Consumer,Nigeria,Africa,Office Supplies,60.88,4,-77.12,7.35,High,2,Thursday,8,September,2011
US-2011-115987,2011-09-08,Second Class,LH-17020,Lisa Hazard,Consumer,United States,US,Office Supplies,51.18,4,-79.34,6.74,Medium,5,Thursday,8,September,2011
CA-2011-168592,2011-09-08,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,US,Office Supplies,75.64,8,30.52,7.14,Medium,6,Thursday,8,September,2011
